id,duration,codec,width,height,bitrate,category,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem,utime
10829,645.84,vp8,320,240,95903,Gaming,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,h264,5000000,29.97,1920,1080,660728,167.626
10830,110.966995,h264,480,360,397112,People & Blogs,30,59,3271,0,3330,529627,4978664,0,5508291,h264,5000000,12,1920,1080,643128,109.635
10831,448.575,vp8,1280,720,2052426,Education,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,mpeg4,3000000,29.97,1920,1080,217080,16.717
10832,163.897,flv,320,240,267032,People & Blogs,29,87,4826,0,4913,824159,4646573,0,5470732,h264,56000,24,1920,1080,629104,28.478
10833,204.938,h264,480,360,297373,Entertainment,16,111,3169,0,3280,1451634,6166260,0,7617894,h264,5000000,24,1920,1080,648828,76.849
10834,1768.9417,mpeg4,176,144,56152,People & Blogs,12,354,20873,0,21227,1382103,11034284,0,12416387,h264,56000,12,1280,720,310268,10.117
10835,217.518,h264,480,360,83054,Gaming,29,112,6408,0,6520,406683,1851539,0,2258222,h264,539000,24,1280,720,323580,27.366
10836,59.883,vp8,1280,720,994960,Music,30.38983,13,1780,0,1793,481774,6965881,0,7447655,vp8,3000000,15,1920,1080,155324,30.522
10837,473,h264,320,240,164017,Gaming,25,198,10924,704,11826,1419320,8047423,0,9697521,vp8,5000000,29.97,1920,1080,220900,50.135
10838,127.221664,h264,1920,1080,3080852,Music,23,70,2980,0,3050,3818903,45174992,0,48993895,vp8,56000,25,480,360,217348,11.241
10839,273.816,vp8,1920,1080,1571003,Autos & Vehicles,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,h264,242000,29.97,640,480,219656,19.065
10840,37.011665,h264,1280,720,2759449,Pets & Animals,29,21,1088,0,1109,1899633,10866846,0,12766479,h264,820000,15,320,240,219480,11.249
10841,80.536,h264,480,360,690041,Entertainment,29,43,2374,0,2417,618732,6327913,0,6946645,vp8,3000000,24,480,360,219480,12.405
10842,225.08,h264,480,360,538452,People & Blogs,25,113,5515,0,5628,1873408,13275961,0,15149369,vp8,109000,12,1920,1080,216820,15.141
10843,64.933,flv,320,240,236793,Music,15,39,936,0,975,318954,1603007,0,1921961,h264,242000,15,1920,1080,607456,30.374
10844,127.221664,h264,1920,1080,3080852,Travel & Events,23,70,2980,0,3050,3818903,45174992,0,48993895,h264,5000000,12,1280,720,397284,64.236
10845,225.08,h264,480,360,538452,Music,25,113,5515,0,5628,1873408,13275961,0,15149369,h264,242000,15,1280,720,323296,20.085
10846,292.092,h264,480,360,480125,Travel & Events,29,156,8599,0,8755,2375028,15155062,0,17530090,vp8,820000,29.97,1280,720,219480,29.562
10847,311.1,mpeg4,176,144,56416,Music,12,113,3620,0,3733,127552,2066350,0,2193902,vp8,3000000,24,1920,1080,221160,15.821
10848,391.08,h264,640,480,230847,People & Blogs,25,209,9569,0,9778,9023743,2261252,0,11284995,vp8,109000,29.97,1920,1080,219480,31.898
10849,131.76,vp8,640,480,104723,Gaming,25.145039,37,3257,0,3294,945865,778937,0,1724802,h264,109000,15,1920,1080,653760,20.621
10850,326.583,vp8,640,480,1055982,Music,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,h264,539000,25,640,480,215712,17.885
10851,379.32,h264,480,360,181960,Sports,25,195,9289,0,9484,3392479,5235193,0,8627672,h264,242000,15,1280,720,325192,14.745
10852,217.518,h264,480,360,83054,Gaming,29,112,6408,0,6520,406683,1851539,0,2258222,h264,109000,12,1280,720,322040,11.245
10853,74.535,mpeg4,176,144,55305,Travel & Events,12,15,879,0,894,23996,491276,0,515272,h264,3000000,29.97,1920,1080,633384,85.121
10854,340.424,flv,320,240,244491,Entertainment,11,69,4012,0,4081,1168939,9234909,0,10403848,h264,5000000,24,1280,720,297440,54.683
10855,37.011665,h264,1280,720,2759449,Entertainment,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,242000,25,1280,720,219480,29.958
10856,1768.9417,mpeg4,176,144,56152,Music,12,354,20873,0,21227,1382103,11034284,0,12416387,h264,242000,29.97,1280,720,310400,27.958
10857,39.055,h264,1920,1080,5992818,Gaming,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,242000,29.97,176,144,215940,10.541
10858,440.967,h264,320,240,281642,Gaming,30,236,12994,0,13230,2444863,13079542,0,15524405,h264,539000,15,1920,1080,671028,43.495
10859,110.966995,h264,480,360,397112,Comedy,30,59,3271,0,3330,529627,4978664,0,5508291,mpeg4,56000,25,1920,1080,216820,14.057
10860,74.535,mpeg4,176,144,55305,Travel & Events,12,15,879,0,894,23996,491276,0,515272,h264,5000000,12,640,480,219464,14.817
10861,127.221664,h264,1920,1080,3080852,Education,23,70,2980,0,3050,3818903,45174992,0,48993895,vp8,820000,24,1280,720,217436,29.13
10862,286.995,h264,480,360,508160,Gaming,23,156,6726,0,6882,2285153,15944803,0,18229956,vp8,56000,29.97,1920,1080,216820,33.954
10863,385.052,vp8,1280,720,441862,Gaming,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,vp8,3000000,25,1280,720,219480,11.601
10864,326.58832,h264,1920,1080,5999648,Music,23,174,7656,0,7830,16603953,228322925,0,244926878,h264,242000,25,480,360,218932,18.317
10865,254.922,vp8,480,360,260667,Gaming,30.062992,51,7585,0,7636,918325,7387906,0,8306231,h264,820000,29.97,1280,720,315832,50.971
10866,326.58832,h264,1920,1080,5999648,Music,23,174,7656,0,7830,16603953,228322925,0,244926878,h264,242000,25,640,480,218932,23.041
10867,110.966995,h264,480,360,397112,News & Politics,30,59,3271,0,3330,529627,4978664,0,5508291,mpeg4,5000000,29.97,1280,720,216820,15.009
10868,39.055,h264,1920,1080,5992818,Music,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,242000,25,176,144,215848,10.281
10869,282.56,h264,640,480,559834,Music,25,145,6920,0,7065,4966509,14806840,0,19773349,h264,56000,24,1920,1080,661216,26.846
10870,490.6,h264,480,360,300437,People & Blogs,25,256,12010,0,12266,1448177,16976151,0,18424328,vp8,242000,15,1920,1080,219480,22.509
10871,395.44,vp8,1280,720,1611942,People & Blogs,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,h264,820000,12,1920,1080,662904,31.114
10872,714.371,vp8,1280,720,652356,Pets & Animals,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,vp8,109000,25,640,480,164888,10.917
10873,167.39166,h264,1280,720,2207484,Gaming,24,86,3931,0,4017,4369420,41819887,0,46189307,vp8,820000,24,480,360,219656,10.125
10874,384.451,h264,640,480,646432,Sports,29,205,11318,0,11523,2839955,28225248,0,31065203,vp8,539000,15,1920,1080,217568,26.658
10875,292.092,h264,480,360,480125,Music,29,156,8599,0,8755,2375028,15155062,0,17530090,h264,539000,24,1280,720,323140,43.467
10876,80.536,h264,480,360,690041,People & Blogs,29,43,2374,0,2417,618732,6327913,0,6946645,vp8,56000,24,1920,1080,219480,43.363
10877,222.53334,h264,480,360,500449,Sports,30,219,6457,0,6676,2821722,11099102,0,13920824,h264,3000000,29.97,640,480,217348,26.426
10878,304.927,vp8,320,240,134334,Comedy,25.075659,82,7541,0,7623,833754,4286526,0,5120280,h264,3000000,12,480,360,216820,10.341
10879,110.966995,h264,480,360,397112,Gaming,30,59,3271,0,3330,529627,4978664,0,5508291,vp8,56000,24,1280,720,216820,15.241
10880,107.443,vp8,480,360,320011,Music,30.093458,30,3190,0,3220,671936,3625932,0,4297868,h264,3000000,25,1920,1080,668268,116.715
10881,110.966995,h264,480,360,397112,Pets & Animals,30,59,3271,0,3330,529627,4978664,0,5508291,h264,3000000,15,320,240,216820,10.485
10882,326.583,vp8,640,480,1055982,Autos & Vehicles,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,mpeg4,539000,29.97,1280,720,212596,11.385
10883,326.583,vp8,640,480,1055982,Entertainment,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,mpeg4,56000,24,1920,1080,212580,14.401
10884,95.462,h264,640,480,809256,People & Blogs,29,51,2811,0,2862,886496,8770159,0,9656655,h264,820000,29.97,1920,1080,674364,82.433
10885,130.35667,mpeg4,176,144,54590,People & Blogs,12,27,1537,0,1564,64483,825054,0,889537,h264,5000000,29.97,1280,720,311096,61.156
10886,899.05835,h264,1920,1080,3743246,People & Blogs,29,464,26480,0,26944,61665678,359008985,0,420674663,mpeg4,109000,25,1280,720,128520,11.849
10887,339.667,h264,640,480,257699,Autos & Vehicles,30,181,10010,0,10191,10121223,820261,0,10941484,vp8,56000,29.97,1280,720,219480,21.253
10888,110.966995,h264,480,360,397112,Music,30,59,3271,0,3330,529627,4978664,0,5508291,vp8,539000,24,1920,1080,216820,34.262
10889,645.84,vp8,320,240,95903,Howto & Style,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,h264,56000,12,1920,1080,655380,18.765
10890,581.233,h264,480,360,295979,Entertainment,30,310,17128,0,17438,10151572,11352574,0,21504146,h264,539000,12,1920,1080,645848,40.351
10891,326.58832,h264,1920,1080,5999648,Comedy,23,174,7656,0,7830,16603953,228322925,0,244926878,vp8,242000,29.97,1920,1080,218932,54.075
10892,216.55,h264,320,240,291150,Gaming,29,112,6379,0,6491,1789334,6091735,0,7881069,vp8,539000,25,1920,1080,195552,32.814
10893,39.055,h264,1920,1080,5992818,Autos & Vehicles,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,820000,15,480,360,215940,14.421
10894,379.32,h264,480,360,181960,Music,25,195,9289,0,9484,3392479,5235193,0,8627672,vp8,3000000,25,1920,1080,219480,31.566
10895,326.58832,h264,1920,1080,5999648,Autos & Vehicles,23,174,7656,0,7830,16603953,228322925,0,244926878,h264,56000,24,320,240,218932,12.181
10896,339.667,h264,640,480,257699,People & Blogs,30,181,10010,0,10191,10121223,820261,0,10941484,h264,56000,24,1280,720,320840,13.397
10897,273.816,vp8,1920,1080,1571003,People & Blogs,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,vp8,5000000,12,1280,720,219656,21.077
10898,426.945,h264,1280,720,1064703,Gaming,29,228,12567,0,12795,11297544,45523691,0,56821235,mpeg4,56000,25,1920,1080,219480,13.233
10899,64.933,flv,320,240,236793,Gaming,15,39,936,0,975,318954,1603007,0,1921961,h264,242000,25,1920,1080,608904,40.443
10900,274.541,vp8,480,360,139791,People & Blogs,30.029198,58,8170,0,8228,802625,3994697,0,4797322,vp8,56000,25,1920,1080,216064,26.418
10901,274.541,vp8,480,360,139791,Entertainment,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,539000,15,1280,720,317200,24.338
10902,37.011665,h264,1280,720,2759449,People & Blogs,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,109000,24,640,480,219480,15.677
10903,39.055,h264,1920,1080,5992818,People & Blogs,30,26,1144,0,1170,839251,28416939,0,29256190,mpeg4,242000,29.97,1920,1080,215848,21.089
10904,906.5983,mpeg4,176,144,56108,Music,12,187,10692,0,10879,597549,5760936,0,6358485,h264,539000,29.97,640,480,165668,14.277
10905,1140.349,vp8,1280,720,2394626,Entertainment,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,h264,820000,29.97,640,480,219480,27.394
10906,304.927,vp8,320,240,134334,Film & Animation,25.075659,82,7541,0,7623,833754,4286526,0,5120280,h264,5000000,24,640,480,216820,26.034
10907,750.433,vp8,1280,720,794075,People & Blogs,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,h264,242000,24,1920,1080,679324,42.379
10908,167.39166,h264,1280,720,2207484,Pets & Animals,24,86,3931,0,4017,4369420,41819887,0,46189307,h264,109000,15,1920,1080,686360,35.554
10909,304.927,vp8,320,240,134334,Film & Animation,25.075659,82,7541,0,7623,833754,4286526,0,5120280,h264,820000,24,1920,1080,663664,68.976
10910,273.816,vp8,1920,1080,1571003,Gaming,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,h264,539000,15,1920,1080,647096,42.207
10911,452.689,vp8,320,240,66680,Music,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,3000000,15,1920,1080,647760,112.859
10912,476.957,vp8,1280,720,1387100,Travel & Events,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,vp8,539000,15,1920,1080,165700,24.53
10913,69.933,flv,320,240,272898,Sports,15,37,1013,0,1050,349781,2035796,0,2385577,mpeg4,5000000,29.97,1920,1080,219656,16.553
10914,157.80167,h264,1280,720,2885589,Film & Animation,25,72,3873,0,3945,5611970,51306874,0,56918844,vp8,56000,25,480,360,216020,10.433
10915,448.575,vp8,1280,720,2052426,Entertainment,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,h264,539000,29.97,1280,720,318756,46.171
10916,379.32,h264,480,360,181960,Gaming,25,195,9289,0,9484,3392479,5235193,0,8627672,vp8,539000,25,1280,720,219480,14.857
10917,127.221664,h264,1920,1080,3080852,People & Blogs,23,70,2980,0,3050,3818903,45174992,0,48993895,h264,5000000,25,480,360,217544,34.146
10918,239.14166,h264,480,360,500198,People & Blogs,25,110,5868,0,5978,1406751,13545526,0,14952277,h264,3000000,15,1920,1080,676468,104.639
10919,52.68,h264,480,360,372001,Entertainment,25,53,1265,0,1318,870136,1579497,0,2449633,h264,109000,15,1280,720,323264,16.905
10920,270.655,vp8,640,480,652967,Autos & Vehicles,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,h264,820000,24,1280,720,319292,48.155
10921,326.583,vp8,640,480,1055982,People & Blogs,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,vp8,3000000,24,1280,720,213080,27.906
10922,217.518,h264,480,360,83054,Comedy,29,112,6408,0,6520,406683,1851539,0,2258222,h264,820000,25,640,480,217080,15.017
10923,645.84,vp8,320,240,95903,People & Blogs,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,mpeg4,56000,29.97,1920,1080,218932,15.009
10924,239.14166,h264,480,360,500198,Entertainment,25,110,5868,0,5978,1406751,13545526,0,14952277,h264,5000000,25,640,480,150776,37.686
10925,645.84,vp8,320,240,95903,Entertainment,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,h264,109000,12,1920,1080,655704,22.121
10926,143.03334,mpeg4,176,144,51082,Music,12,31,1685,0,1716,56405,856907,0,913312,vp8,539000,12,1280,720,219480,11.533
10927,458.625,h264,640,480,517364,Comedy,29,245,13501,0,13746,5308581,24350943,0,29659524,h264,3000000,15,1280,720,342380,28.37
10928,452.689,vp8,320,240,66680,People & Blogs,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,242000,25,640,480,252772,13.429
10929,860.056,vp8,1280,720,2688309,People & Blogs,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,mpeg4,56000,24,1920,1080,256788,16.433
10930,384.451,h264,640,480,646432,Music,29,205,11318,0,11523,2839955,28225248,0,31065203,h264,3000000,12,1920,1080,678792,68.736
10931,426.945,h264,1280,720,1064703,Music,29,228,12567,0,12795,11297544,45523691,0,56821235,h264,242000,15,1280,720,332036,19.561
10932,37.011665,h264,1280,720,2759449,Gaming,29,21,1088,0,1109,1899633,10866846,0,12766479,h264,109000,29.97,640,480,219480,18.413
10933,645.84,vp8,320,240,95903,Entertainment,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,h264,5000000,24,480,360,219200,22.565
10934,292.092,h264,480,360,480125,Entertainment,29,156,8599,0,8755,2375028,15155062,0,17530090,h264,539000,12,1920,1080,646044,49.879
10935,34.168,vp8,480,360,186895,Music,30.029411,16,1005,0,1021,238485,559745,0,798230,vp8,3000000,12,1280,720,165700,10.141
10936,458.625,h264,640,480,517364,Sports,29,245,13501,0,13746,5308581,24350943,0,29659524,mpeg4,242000,24,1920,1080,216820,12.101
10937,39.055,h264,1920,1080,5992818,Sports,30,26,1144,0,1170,839251,28416939,0,29256190,h264,109000,29.97,640,480,216020,23.945
10938,379.32,h264,480,360,181960,People & Blogs,25,195,9289,0,9484,3392479,5235193,0,8627672,h264,820000,24,640,480,219480,11.977
10939,750.433,vp8,1280,720,794075,Gaming,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,h264,3000000,24,1920,1080,679132,75.541
10940,476.957,vp8,1280,720,1387100,People & Blogs,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,mpeg4,820000,25,1920,1080,165696,12.921
10941,473,h264,320,240,164017,Sports,25,198,10924,704,11826,1419320,8047423,0,9697521,vp8,109000,15,1920,1080,220808,19.197
10942,127.221664,h264,1920,1080,3080852,Film & Animation,23,70,2980,0,3050,3818903,45174992,0,48993895,h264,539000,29.97,480,360,217544,21.185
10943,250.017,h264,320,240,153059,People & Blogs,29,128,7366,0,7494,856855,3926589,0,4783444,mpeg4,539000,29.97,1280,720,218664,10.225
10944,270.655,vp8,640,480,652967,Pets & Animals,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,h264,3000000,15,1280,720,318748,60.652
10945,163.897,flv,320,240,267032,Entertainment,29,87,4826,0,4913,824159,4646573,0,5470732,vp8,3000000,24,1920,1080,219656,40.755
10946,255.28,flv,320,240,250276,Gaming,25,110,6272,0,6382,611474,7374864,0,7986338,h264,109000,25,1920,1080,638820,41.835
10947,273.816,vp8,1920,1080,1571003,Music,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,h264,109000,29.97,640,480,219656,15.365
10948,254.922,vp8,480,360,260667,People & Blogs,30.062992,51,7585,0,7636,918325,7387906,0,8306231,h264,242000,25,640,480,221160,14.857
10949,311.1,mpeg4,176,144,56416,Entertainment,12,113,3620,0,3733,127552,2066350,0,2193902,h264,242000,25,1280,720,309408,18.905
10950,130.35667,mpeg4,176,144,54590,Film & Animation,12,27,1537,0,1564,64483,825054,0,889537,h264,109000,24,1920,1080,618828,42.219
10951,581.233,h264,480,360,295979,Science & Technology,30,310,17128,0,17438,10151572,11352574,0,21504146,h264,820000,25,640,480,218932,18.149
10952,426.945,h264,1280,720,1064703,People & Blogs,29,228,12567,0,12795,11297544,45523691,0,56821235,vp8,820000,24,1280,720,219480,19.753
10953,326.58832,h264,1920,1080,5999648,Science & Technology,23,174,7656,0,7830,16603953,228322925,0,244926878,mpeg4,3000000,15,1920,1080,218932,13.785
10954,59.883,vp8,1280,720,994960,Music,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,3000000,24,1280,720,321704,75.553
10955,34.168,vp8,480,360,186895,Gaming,30.029411,16,1005,0,1021,238485,559745,0,798230,vp8,3000000,24,1920,1080,87840,37.966
10956,177.33333,mpeg4,176,144,53707,Comedy,12,37,2091,0,2128,100969,1089548,0,1190517,h264,3000000,25,640,480,164736,18.593
10957,274.541,vp8,480,360,139791,Sports,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,539000,29.97,1280,720,320380,35.582
10958,379.32,h264,480,360,181960,People & Blogs,25,195,9289,0,9484,3392479,5235193,0,8627672,vp8,539000,24,1280,720,219480,14.381
10959,110.966995,h264,480,360,397112,People & Blogs,30,59,3271,0,3330,529627,4978664,0,5508291,vp8,5000000,25,1280,720,216820,29.938
10960,39.055,h264,1920,1080,5992818,Comedy,30,26,1144,0,1170,839251,28416939,0,29256190,flv,56000,24,1280,720,216020,10.589
10961,1140.349,vp8,1280,720,2394626,News & Politics,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,vp8,820000,12,480,360,219480,10.153
10962,292.092,h264,480,360,480125,Shows,29,156,8599,0,8755,2375028,15155062,0,17530090,h264,5000000,12,480,360,219480,18.537
10963,273.816,vp8,1920,1080,1571003,Entertainment,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,h264,56000,24,480,360,219656,10.017
10964,326.58832,h264,1920,1080,5999648,Entertainment,23,174,7656,0,7830,16603953,228322925,0,244926878,vp8,242000,24,480,360,218932,13.341
10965,163.897,flv,320,240,267032,People & Blogs,29,87,4826,0,4913,824159,4646573,0,5470732,h264,820000,24,1920,1080,629204,64.892
10966,130.35667,mpeg4,176,144,54590,Entertainment,12,27,1537,0,1564,64483,825054,0,889537,vp8,820000,25,1920,1080,87140,23.189
10967,98.683334,mpeg4,176,144,55552,News & Politics,12,20,1164,0,1184,48267,636993,0,685260,h264,242000,15,1280,720,310840,13.137
10968,368.32,vp8,640,480,29096,Entertainment,25.02174,74,9134,0,9208,869558,470067,0,1339625,mpeg4,3000000,25,1920,1080,221152,10.441
10969,222.53334,h264,480,360,500449,Comedy,30,219,6457,0,6676,2821722,11099102,0,13920824,vp8,539000,29.97,1920,1080,217336,44.159
10970,581.233,h264,480,360,295979,Comedy,30,310,17128,0,17438,10151572,11352574,0,21504146,h264,56000,15,1280,720,321508,12.417
10971,452.689,vp8,320,240,66680,People & Blogs,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,mpeg4,3000000,25,1280,720,247900,10.297
10972,63.667,h264,640,480,972572,Music,15,33,923,0,956,1259657,6480438,0,7740095,vp8,539000,15,1920,1080,219656,35.85
10973,225.08,h264,480,360,538452,Autos & Vehicles,25,113,5515,0,5628,1873408,13275961,0,15149369,vp8,820000,12,1280,720,216820,11.221
10974,49.178333,mpeg4,176,144,54338,Gaming,7,10,334,0,344,33046,300986,0,334032,mpeg4,109000,24,1920,1080,221152,10.197
10975,426.945,h264,1280,720,1064703,News & Politics,29,228,12567,0,12795,11297544,45523691,0,56821235,h264,56000,15,1280,720,332144,13.245
10976,130.35667,mpeg4,176,144,54590,Entertainment,12,27,1537,0,1564,64483,825054,0,889537,h264,56000,29.97,1280,720,310084,18.345
10977,339.667,h264,640,480,257699,Gaming,30,181,10010,0,10191,10121223,820261,0,10941484,h264,3000000,29.97,1280,720,323372,28.13
