id,duration,codec,width,height,bitrate,category,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem
16439,39.055,h264,1920,1080,5992818,Music,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,539000,24,1280,720,215940
16440,67.583336,mpeg4,176,144,51225,People & Blogs,12,15,777,0,792,47585,385164,0,432749,h264,3000000,25,480,360,219480
16441,581.233,h264,480,360,295979,Comedy,30,310,17128,0,17438,10151572,11352574,0,21504146,vp8,242000,15,1280,720,218932
16442,39.055,h264,1920,1080,5992818,People & Blogs,30,26,1144,0,1170,839251,28416939,0,29256190,mpeg4,109000,15,480,360,215712
16443,157.891,h264,480,360,406908,People & Blogs,29,87,4646,0,4733,1776729,6254165,0,8030894,mpeg4,3000000,24,1920,1080,219464
16444,106.765,h264,1280,720,849586,Gaming,25,66,2603,0,2669,4427240,6911026,0,11338266,h264,5000000,24,480,360,219480
16445,273.816,vp8,1920,1080,1571003,People & Blogs,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,vp8,56000,12,1280,720,219656
16446,391.08,h264,640,480,230847,Music,25,209,9569,0,9778,9023743,2261252,0,11284995,vp8,539000,25,1920,1080,219480
16447,39.055,h264,1920,1080,5992818,Music,30,26,1144,0,1170,839251,28416939,0,29256190,mpeg4,3000000,25,1920,1080,215848
16448,1140.349,vp8,1280,720,2394626,Autos & Vehicles,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,h264,539000,15,1280,720,315668
16449,127.221664,h264,1920,1080,3080852,Sports,23,70,2980,0,3050,3818903,45174992,0,48993895,vp8,5000000,12,1280,720,217436
16450,292.092,h264,480,360,480125,Travel & Events,29,156,8599,0,8755,2375028,15155062,0,17530090,vp8,3000000,25,640,480,219480
16451,860.056,vp8,1280,720,2688309,Music,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,vp8,109000,24,1280,720,261800
16452,906.5983,mpeg4,176,144,56108,Sports,12,187,10692,0,10879,597549,5760936,0,6358485,vp8,109000,24,1280,720,165668
16453,59.883,vp8,1280,720,994960,Entertainment,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,539000,25,1280,720,320216
16454,286.995,h264,480,360,508160,Music,23,156,6726,0,6882,2285153,15944803,0,18229956,mpeg4,539000,29.97,1280,720,216820
16455,59.883,vp8,1280,720,994960,Autos & Vehicles,30.38983,13,1780,0,1793,481774,6965881,0,7447655,mpeg4,539000,24,1920,1080,155028
16456,157.891,h264,480,360,406908,Nonprofits & Activis,29,87,4646,0,4733,1776729,6254165,0,8030894,mpeg4,820000,29.97,1280,720,219464
16457,67.583336,mpeg4,176,144,51225,People & Blogs,12,15,777,0,792,47585,385164,0,432749,h264,5000000,12,1920,1080,638540
16458,63.667,h264,640,480,972572,People & Blogs,15,33,923,0,956,1259657,6480438,0,7740095,h264,3000000,25,640,480,219656
16459,157.891,h264,480,360,406908,Science & Technology,29,87,4646,0,4733,1776729,6254165,0,8030894,vp8,820000,29.97,1280,720,219464
16460,77.233,h264,480,360,382461,Music,30,53,2265,0,2318,182297,3510033,0,3692330,h264,5000000,29.97,480,360,219480
16461,127.221664,h264,1920,1080,3080852,Entertainment,23,70,2980,0,3050,3818903,45174992,0,48993895,vp8,3000000,29.97,1280,720,217436
16462,34.168,vp8,480,360,186895,People & Blogs,30.029411,16,1005,0,1021,238485,559745,0,798230,mpeg4,820000,29.97,1280,720,165700
16463,254.922,vp8,480,360,260667,People & Blogs,30.062992,51,7585,0,7636,918325,7387906,0,8306231,vp8,109000,24,1920,1080,221160
16464,906.5983,mpeg4,176,144,56108,Gaming,12,187,10692,0,10879,597549,5760936,0,6358485,vp8,820000,25,1280,720,165668
16465,167.39166,h264,1280,720,2207484,Howto & Style,24,86,3931,0,4017,4369420,41819887,0,46189307,h264,56000,29.97,480,360,219656
16466,714.371,vp8,1280,720,652356,Gaming,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,h264,3000000,12,640,480,165564
16467,107.443,vp8,480,360,320011,Science & Technology,30.093458,30,3190,0,3220,671936,3625932,0,4297868,mpeg4,5000000,29.97,1920,1080,216820
16468,163.897,flv,320,240,267032,People & Blogs,29,87,4826,0,4913,824159,4646573,0,5470732,mpeg4,5000000,29.97,1280,720,219656
16469,274.541,vp8,480,360,139791,Entertainment,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,539000,15,1920,1080,652544
16470,254.922,vp8,480,360,260667,People & Blogs,30.062992,51,7585,0,7636,918325,7387906,0,8306231,h264,3000000,29.97,480,360,221160
16471,64.933,flv,320,240,236793,News & Politics,15,39,936,0,975,318954,1603007,0,1921961,mpeg4,109000,24,1920,1080,217080
16472,326.583,vp8,640,480,1055982,People & Blogs,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,mpeg4,5000000,29.97,1920,1080,212772
16473,581.233,h264,480,360,295979,Education,30,310,17128,0,17438,10151572,11352574,0,21504146,h264,5000000,25,1280,720,325628
16474,157.891,h264,480,360,406908,Autos & Vehicles,29,87,4646,0,4733,1776729,6254165,0,8030894,vp8,56000,25,1920,1080,219464
16475,1140.349,vp8,1280,720,2394626,People & Blogs,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,vp8,5000000,12,640,480,219480
16476,270.655,vp8,640,480,652967,People & Blogs,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,h264,109000,24,640,480,219480
16477,167.39166,h264,1280,720,2207484,People & Blogs,24,86,3931,0,4017,4369420,41819887,0,46189307,vp8,5000000,12,1920,1080,219656
16478,64.933,flv,320,240,236793,Music,15,39,936,0,975,318954,1603007,0,1921961,vp8,56000,15,1280,720,217080
16479,130.35667,mpeg4,176,144,54590,People & Blogs,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,24,1280,720,304320
16480,217.518,h264,480,360,83054,Entertainment,29,112,6408,0,6520,406683,1851539,0,2258222,mpeg4,3000000,25,1920,1080,216820
16481,216.55,h264,320,240,291150,Gaming,29,112,6379,0,6491,1789334,6091735,0,7881069,h264,109000,24,1920,1080,637752
16482,64.933,flv,320,240,236793,People & Blogs,15,39,936,0,975,318954,1603007,0,1921961,h264,820000,29.97,1920,1080,609948
16483,177.33333,mpeg4,176,144,53707,People & Blogs,12,37,2091,0,2128,100969,1089548,0,1190517,vp8,820000,25,1920,1080,163064
16484,189.956,flv,320,240,231296,Music,29,97,5597,0,5694,580292,4911734,0,5492026,h264,820000,12,1280,720,310656
16485,395.44,vp8,1280,720,1611942,Music,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,vp8,539000,25,1920,1080,221160
16486,256.20834,mpeg4,176,144,57565,Travel & Events,12,56,3018,0,3074,302900,1540700,0,1843600,h264,5000000,25,640,480,219480
16487,127.221664,h264,1920,1080,3080852,Entertainment,23,70,2980,0,3050,3818903,45174992,0,48993895,vp8,3000000,29.97,480,360,217436
16488,43.827,flv,320,240,272273,Sports,25,23,1081,0,1104,137210,1354404,0,1491614,vp8,3000000,29.97,1920,1080,218932
16489,37.011665,h264,1280,720,2759449,People & Blogs,29,21,1088,0,1109,1899633,10866846,0,12766479,flv,56000,29.97,1920,1080,219480
16490,311.1,mpeg4,176,144,56416,Education,12,113,3620,0,3733,127552,2066350,0,2193902,mpeg4,3000000,25,1920,1080,221160
16491,222.53334,h264,480,360,500449,Entertainment,30,219,6457,0,6676,2821722,11099102,0,13920824,h264,539000,25,640,480,217348
16492,157.80167,h264,1280,720,2885589,Entertainment,25,72,3873,0,3945,5611970,51306874,0,56918844,h264,242000,25,640,480,216064
16493,39.055,h264,1920,1080,5992818,People & Blogs,30,26,1144,0,1170,839251,28416939,0,29256190,mpeg4,109000,24,480,360,215712
16494,80.536,h264,480,360,690041,Comedy,29,43,2374,0,2417,618732,6327913,0,6946645,mpeg4,820000,29.97,1280,720,219480
16495,39.055,h264,1920,1080,5992818,Pets & Animals,30,26,1144,0,1170,839251,28416939,0,29256190,h264,5000000,12,176,144,216020
16496,385.052,vp8,1280,720,441862,Comedy,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,vp8,242000,12,1920,1080,219480
16497,110.966995,h264,480,360,397112,People & Blogs,30,59,3271,0,3330,529627,4978664,0,5508291,vp8,3000000,12,1280,720,216820
16498,37.011665,h264,1280,720,2759449,Entertainment,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,539000,15,1280,720,219480
16499,448.575,vp8,1280,720,2052426,Comedy,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,vp8,109000,15,1920,1080,217080
16500,339.667,h264,640,480,257699,Comedy,30,181,10010,0,10191,10121223,820261,0,10941484,mpeg4,3000000,29.97,1920,1080,219480
16501,77.233,h264,480,360,382461,Music,30,53,2265,0,2318,182297,3510033,0,3692330,h264,5000000,29.97,320,240,219480
16502,143.03334,mpeg4,176,144,51082,Entertainment,12,31,1685,0,1716,56405,856907,0,913312,vp8,820000,25,1920,1080,219480
16503,645.84,vp8,320,240,95903,Autos & Vehicles,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,vp8,56000,12,1920,1080,218932
16504,157.80167,h264,1280,720,2885589,Music,25,72,3873,0,3945,5611970,51306874,0,56918844,h264,539000,24,480,360,216064
16505,59.883,vp8,1280,720,994960,People & Blogs,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,5000000,12,1920,1080,651840
16506,255.28,flv,320,240,250276,People & Blogs,25,110,6272,0,6382,611474,7374864,0,7986338,h264,109000,15,1920,1080,630056
16507,74.535,mpeg4,176,144,55305,Film & Animation,12,15,879,0,894,23996,491276,0,515272,mpeg4,3000000,25,1920,1080,219200
16508,473,h264,320,240,164017,Gaming,25,198,10924,704,11826,1419320,8047423,0,9697521,vp8,56000,25,1920,1080,220808
16509,86.486,h264,640,480,356037,People & Blogs,29,46,2547,0,2593,819680,3029350,0,3849030,mpeg4,242000,24,1920,1080,219656
16510,1140.349,vp8,1280,720,2394626,Gaming,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,h264,539000,24,1920,1080,653500
16511,52.68,h264,480,360,372001,Autos & Vehicles,25,53,1265,0,1318,870136,1579497,0,2449633,h264,5000000,12,480,360,155028
16512,385.052,vp8,1280,720,441862,People & Blogs,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,h264,3000000,29.97,1280,720,309736
16513,581.233,h264,480,360,295979,Entertainment,30,310,17128,0,17438,10151572,11352574,0,21504146,h264,539000,12,1280,720,321888
16514,110.966995,h264,480,360,397112,Gaming,30,59,3271,0,3330,529627,4978664,0,5508291,vp8,242000,15,1920,1080,216820
16515,157.80167,h264,1280,720,2885589,Entertainment,25,72,3873,0,3945,5611970,51306874,0,56918844,h264,3000000,12,640,480,216064
16516,906.5983,mpeg4,176,144,56108,People & Blogs,12,187,10692,0,10879,597549,5760936,0,6358485,h264,56000,24,1920,1080,642576
16517,217.518,h264,480,360,83054,Autos & Vehicles,29,112,6408,0,6520,406683,1851539,0,2258222,h264,109000,29.97,1280,720,321148
16518,64.933,flv,320,240,236793,Pets & Animals,15,39,936,0,975,318954,1603007,0,1921961,vp8,109000,29.97,1920,1080,217080
16519,270.655,vp8,640,480,652967,Music,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,h264,5000000,25,1280,720,319968
16520,95.462,h264,640,480,809256,Sports,29,51,2811,0,2862,886496,8770159,0,9656655,vp8,539000,29.97,1920,1080,221160
16521,440.967,h264,320,240,281642,Entertainment,30,236,12994,0,13230,2444863,13079542,0,15524405,vp8,5000000,29.97,1920,1080,219656
16522,286.995,h264,480,360,508160,Gaming,23,156,6726,0,6882,2285153,15944803,0,18229956,vp8,5000000,15,1920,1080,216820
16523,476.957,vp8,1280,720,1387100,Music,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,mpeg4,820000,24,1920,1080,165696
16524,163.897,flv,320,240,267032,Sports,29,87,4826,0,4913,824159,4646573,0,5470732,vp8,3000000,15,1920,1080,219656
16525,37.011665,h264,1280,720,2759449,Gaming,29,21,1088,0,1109,1899633,10866846,0,12766479,h264,5000000,25,1920,1080,673312
16526,167.39166,h264,1280,720,2207484,Gaming,24,86,3931,0,4017,4369420,41819887,0,46189307,vp8,820000,25,480,360,219656
16527,203.198,flv,320,240,239336,People & Blogs,29,104,5974,0,6078,853613,5225468,0,6079081,vp8,820000,25,1920,1080,221160
16528,177.33333,mpeg4,176,144,53707,Film & Animation,12,37,2091,0,2128,100969,1089548,0,1190517,h264,242000,25,640,480,163632
16529,326.58832,h264,1920,1080,5999648,Howto & Style,23,174,7656,0,7830,16603953,228322925,0,244926878,vp8,539000,25,640,480,218932
16530,304.927,vp8,320,240,134334,Entertainment,25.075659,82,7541,0,7623,833754,4286526,0,5120280,h264,109000,15,1280,720,320956
16531,131.76,vp8,640,480,104723,People & Blogs,25.145039,37,3257,0,3294,945865,778937,0,1724802,vp8,56000,24,1280,720,221152
16532,395.44,vp8,1280,720,1611942,People & Blogs,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,mpeg4,109000,24,1920,1080,221160
16533,473,h264,320,240,164017,Comedy,25,198,10924,704,11826,1419320,8047423,0,9697521,vp8,56000,15,1920,1080,220808
16534,906.5983,mpeg4,176,144,56108,Music,12,187,10692,0,10879,597549,5760936,0,6358485,vp8,820000,24,1280,720,165668
16535,255.28,flv,320,240,250276,Education,25,110,6272,0,6382,611474,7374864,0,7986338,mpeg4,5000000,25,1920,1080,216820
16536,77.233,h264,480,360,382461,Sports,30,53,2265,0,2318,182297,3510033,0,3692330,h264,3000000,25,640,480,219480
16537,163.897,flv,320,240,267032,Comedy,29,87,4826,0,4913,824159,4646573,0,5470732,mpeg4,109000,25,1920,1080,219656
16538,326.583,vp8,640,480,1055982,People & Blogs,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,vp8,3000000,24,640,480,213080
16539,426.945,h264,1280,720,1064703,Music,29,228,12567,0,12795,11297544,45523691,0,56821235,h264,242000,24,480,360,219480
16540,326.58832,h264,1920,1080,5999648,Education,23,174,7656,0,7830,16603953,228322925,0,244926878,flv,242000,25,1920,1080,218932
16541,714.371,vp8,1280,720,652356,Film & Animation,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,vp8,242000,24,1920,1080,164888
16542,473,h264,320,240,164017,Gaming,25,198,10924,704,11826,1419320,8047423,0,9697521,h264,539000,24,1280,720,318708
16543,107.443,vp8,480,360,320011,Comedy,30.093458,30,3190,0,3220,671936,3625932,0,4297868,h264,242000,12,1920,1080,659448
16544,64.933,flv,320,240,236793,People & Blogs,15,39,936,0,975,318954,1603007,0,1921961,vp8,56000,12,1920,1080,217080
16545,270.655,vp8,640,480,652967,Sports,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,h264,820000,29.97,640,480,219480
16546,131.76,vp8,640,480,104723,Entertainment,25.145039,37,3257,0,3294,945865,778937,0,1724802,h264,242000,24,1280,720,325720
16547,326.583,vp8,640,480,1055982,Film & Animation,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,vp8,820000,15,1920,1080,212880
16548,163.897,flv,320,240,267032,People & Blogs,29,87,4826,0,4913,824159,4646573,0,5470732,h264,109000,15,1920,1080,618748
16549,37.011665,h264,1280,720,2759449,Shows,29,21,1088,0,1109,1899633,10866846,0,12766479,h264,820000,29.97,480,360,219480
16550,167.39166,h264,1280,720,2207484,People & Blogs,24,86,3931,0,4017,4369420,41819887,0,46189307,h264,5000000,29.97,320,240,219656
16551,714.371,vp8,1280,720,652356,Comedy,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,vp8,820000,15,1280,720,164988
16552,490.6,h264,480,360,300437,People & Blogs,25,256,12010,0,12266,1448177,16976151,0,18424328,mpeg4,5000000,29.97,1920,1080,219480
16553,448.575,vp8,1280,720,2052426,Film & Animation,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,h264,820000,24,640,480,217080
16554,645.84,vp8,320,240,95903,People & Blogs,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,h264,5000000,12,1280,720,319448
16555,33.09,h264,320,240,279173,Gaming,13,22,434,0,456,101794,1052937,0,1154731,h264,242000,29.97,1280,720,317080
16556,98.683334,mpeg4,176,144,55552,Comedy,12,20,1164,0,1184,48267,636993,0,685260,vp8,820000,29.97,1920,1080,217880
16557,163.897,flv,320,240,267032,Education,29,87,4826,0,4913,824159,4646573,0,5470732,vp8,539000,12,1280,720,219656
16558,286.995,h264,480,360,508160,Entertainment,23,156,6726,0,6882,2285153,15944803,0,18229956,h264,539000,24,1280,720,322072
16559,130.35667,mpeg4,176,144,54590,Entertainment,12,27,1537,0,1564,64483,825054,0,889537,h264,539000,25,1280,720,308968
16560,204.938,h264,480,360,297373,Film & Animation,16,111,3169,0,3280,1451634,6166260,0,7617894,h264,539000,15,1280,720,321380
16561,250.017,h264,320,240,153059,Gaming,29,128,7366,0,7494,856855,3926589,0,4783444,vp8,242000,15,1280,720,218664
16562,64.933,flv,320,240,236793,People & Blogs,15,39,936,0,975,318954,1603007,0,1921961,vp8,56000,29.97,1920,1080,217080
16563,286.995,h264,480,360,508160,News & Politics,23,156,6726,0,6882,2285153,15944803,0,18229956,mpeg4,242000,29.97,1280,720,216820
16564,906.5983,mpeg4,176,144,56108,People & Blogs,12,187,10692,0,10879,597549,5760936,0,6358485,mpeg4,5000000,29.97,1920,1080,165668
16565,37.011665,h264,1280,720,2759449,Entertainment,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,5000000,15,480,360,219480
16566,448.575,vp8,1280,720,2052426,People & Blogs,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,h264,3000000,15,1280,720,319632
16567,645.84,vp8,320,240,95903,People & Blogs,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,mpeg4,820000,25,1920,1080,218932
16568,106.765,h264,1280,720,849586,Sports,25,66,2603,0,2669,4427240,6911026,0,11338266,h264,56000,25,1920,1080,696672
16569,43.827,flv,320,240,272273,Sports,25,23,1081,0,1104,137210,1354404,0,1491614,h264,56000,24,1280,720,296756
16570,581.233,h264,480,360,295979,Gaming,30,310,17128,0,17438,10151572,11352574,0,21504146,vp8,3000000,24,1920,1080,218932
16571,95.462,h264,640,480,809256,People & Blogs,29,51,2811,0,2862,886496,8770159,0,9656655,mpeg4,56000,25,1920,1080,221160
16572,217.518,h264,480,360,83054,Education,29,112,6408,0,6520,406683,1851539,0,2258222,h264,56000,24,1280,720,323276
16573,326.583,vp8,640,480,1055982,Pets & Animals,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,h264,56000,25,1920,1080,652092
16574,130.35667,mpeg4,176,144,54590,People & Blogs,12,27,1537,0,1564,64483,825054,0,889537,vp8,5000000,24,1280,720,47828
16575,34.168,vp8,480,360,186895,Pets & Animals,30.029411,16,1005,0,1021,238485,559745,0,798230,h264,3000000,25,640,480,165700
16576,225.08,h264,480,360,538452,Music,25,113,5515,0,5628,1873408,13275961,0,15149369,h264,3000000,24,1920,1080,638188
16577,452.689,vp8,320,240,66680,Music,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,vp8,5000000,25,1920,1080,248092
16578,256.20834,mpeg4,176,144,57565,News & Politics,12,56,3018,0,3074,302900,1540700,0,1843600,h264,56000,15,1920,1080,664016
16579,1768.9417,mpeg4,176,144,56152,People & Blogs,12,354,20873,0,21227,1382103,11034284,0,12416387,h264,820000,25,1920,1080,631280
16580,143.03334,mpeg4,176,144,51082,Science & Technology,12,31,1685,0,1716,56405,856907,0,913312,h264,820000,12,1280,720,308696
16581,391.08,h264,640,480,230847,Music,25,209,9569,0,9778,9023743,2261252,0,11284995,vp8,5000000,24,1920,1080,219480
16582,270.655,vp8,640,480,652967,Sports,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,h264,109000,29.97,640,480,219480
16583,270.655,vp8,640,480,652967,People & Blogs,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,vp8,820000,29.97,1280,720,219480
16584,458.625,h264,640,480,517364,Sports,29,245,13501,0,13746,5308581,24350943,0,29659524,vp8,56000,25,1920,1080,216820
16585,250.017,h264,320,240,153059,Entertainment,29,128,7366,0,7494,856855,3926589,0,4783444,h264,539000,29.97,1280,720,316896
16586,107.443,vp8,480,360,320011,Entertainment,30.093458,30,3190,0,3220,671936,3625932,0,4297868,vp8,539000,12,1920,1080,216820
16587,473,h264,320,240,164017,Music,25,198,10924,704,11826,1419320,8047423,0,9697521,h264,3000000,29.97,1280,720,319400
16588,69.933,flv,320,240,272898,Film & Animation,15,37,1013,0,1050,349781,2035796,0,2385577,mpeg4,3000000,24,1280,720,219656
16589,340.424,flv,320,240,244491,Travel & Events,11,69,4012,0,4081,1168939,9234909,0,10403848,vp8,5000000,12,1920,1080,221152
16590,385.052,vp8,1280,720,441862,People & Blogs,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,h264,539000,24,1920,1080,636144
16591,473,h264,320,240,164017,People & Blogs,25,198,10924,704,11826,1419320,8047423,0,9697521,vp8,539000,12,1280,720,220900
16592,37.011665,h264,1280,720,2759449,Autos & Vehicles,29,21,1088,0,1109,1899633,10866846,0,12766479,h264,539000,24,1920,1080,674748
16593,69.933,flv,320,240,272898,Entertainment,15,37,1013,0,1050,349781,2035796,0,2385577,h264,242000,12,1920,1080,608876
16594,52.68,h264,480,360,372001,Entertainment,25,53,1265,0,1318,870136,1579497,0,2449633,h264,820000,12,1280,720,320312
16595,39.055,h264,1920,1080,5992818,Comedy,30,26,1144,0,1170,839251,28416939,0,29256190,mpeg4,242000,12,1280,720,215848
